carriers,locs,techs,timesteps,carrier_prod
Power,CNOR,Hydroror_PP_ex,2019-04-01 19:00:00,215424.50281
Power,CNOR,Hydroror_PP_ex,2019-04-01 20:00:00,217012.22547
Power,CNOR,Hydroror_PP_ex,2019-04-01 21:00:00,216264.21964999998
Power,CNOR,Hydroror_PP_ex,2019-04-01 22:00:00,214349.37165999998
Power,CNOR,Hydroror_PP_ex,2019-04-01 23:00:00,211797.71516
Power,CNOR,Hydroror_PP_ex,2019-04-02 00:00:00,211041.22743
Power,CNOR,Hydroror_PP_ex,2019-04-02 01:00:00,210311.05684
Power,CNOR,Hydroror_PP_ex,2019-04-02 02:00:00,211202.98233
Power,CNOR,Hydroror_PP_ex,2019-04-02 03:00:00,211620.58674
Power,CNOR,Hydroror_PP_ex,2019-04-02 04:00:00,209425.10288000002
Power,CNOR,Hydroror_PP_ex,2019-04-02 05:00:00,207932.04833
Power,CNOR,Hydroror_PP_ex,2019-04-02 06:00:00,207815.49297999998
Power,CNOR,Hydroror_PP_ex,2019-04-02 07:00:00,207875.82673
Power,CNOR,Hydroror_PP_ex,2019-04-02 08:00:00,209895.77836
Power,CNOR,Hydroror_PP_ex,2019-04-02 09:00:00,217058.063
Power,CNOR,Hydroror_PP_ex,2019-04-02 10:00:00,226621.04995
Power,CNOR,Hydroror_PP_ex,2019-04-02 11:00:00,227832.80864
Power,CNOR,Hydroror_PP_ex,2019-04-02 12:00:00,228237.79357
Power,CNOR,Hydroror_PP_ex,2019-04-02 13:00:00,229539.22595999998
Power,CNOR,Hydroror_PP_ex,2019-04-02 14:00:00,243298.41569000002
Power,CNOR,Hydroror_PP_ex,2019-04-02 15:00:00,228649.21255
Power,CNOR,Hydroror_PP_ex,2019-04-02 16:00:00,224578.59108
Power,CNOR,Hydroror_PP_ex,2019-04-02 17:00:00,214802.4317
Power,CNOR,Hydroror_PP_ex,2019-04-02 18:00:00,206932.19603
Power,CNOR,Hydroror_PP_ex,2019-04-02 19:00:00,207333.82179999998
Power,CNOR,Hydroror_PP_ex,2019-04-02 20:00:00,206907.01008
Power,CNOR,Hydroror_PP_ex,2019-04-02 21:00:00,206452.17281000002
Power,CNOR,Hydroror_PP_ex,2019-04-02 22:00:00,206072.42467
Power,CNOR,Hydroror_PP_ex,2019-04-02 23:00:00,205696.59988999998
Power,CNOR,Hydroror_PP_ex,2019-04-03 00:00:00,206427.9801
Power,CNOR,Hydroror_PP_ex,2019-04-03 01:00:00,207505.75524
Power,CNOR,Hydroror_PP_ex,2019-04-03 02:00:00,206863.29946
Power,CNOR,Hydroror_PP_ex,2019-04-03 03:00:00,213639.21405
Power,CNOR,Hydroror_PP_ex,2019-04-03 04:00:00,208167.28718
Power,CNOR,Hydroror_PP_ex,2019-04-03 05:00:00,206123.44757
Power,CNOR,Hydroror_PP_ex,2019-04-03 06:00:00,209131.54776
Power,CNOR,Hydroror_PP_ex,2019-04-03 07:00:00,211277.93413
Power,CNOR,Hydroror_PP_ex,2019-04-03 08:00:00,213542.10066
Power,CNOR,Hydroror_PP_ex,2019-04-03 09:00:00,214077.09122
Power,CNOR,Hydroror_PP_ex,2019-04-03 10:00:00,219851.58274
Power,CNOR,Hydroror_PP_ex,2019-04-03 11:00:00,219764.7195
Power,CNOR,Hydroror_PP_ex,2019-04-03 12:00:00,219605.23348999998
Power,CNOR,Hydroror_PP_ex,2019-04-03 13:00:00,219565.86752000003
Power,CNOR,Hydroror_PP_ex,2019-04-03 14:00:00,219648.0262
Power,CNOR,Hydroror_PP_ex,2019-04-03 15:00:00,219589.00902
Power,CNOR,Hydroror_PP_ex,2019-04-03 16:00:00,218584.08078
Power,CNOR,Hydroror_PP_ex,2019-04-03 17:00:00,213593.98939
Power,CNOR,Hydroror_PP_ex,2019-04-03 18:00:00,207065.32491
Power,CNOR,Hydroror_PP_ex,2019-04-03 19:00:00,205132.19808
Power,CNOR,Hydroror_PP_ex,2019-04-03 20:00:00,203602.36823000002
Power,CNOR,Hydroror_PP_ex,2019-04-03 21:00:00,203921.98784000002
Power,CNOR,Hydroror_PP_ex,2019-04-03 22:00:00,203061.2437
Power,CNOR,Hydroror_PP_ex,2019-04-03 23:00:00,203446.75567
Power,CNOR,Oil_PP_ex,2019-04-01 00:00:00,444569.3281800002
Power,CNOR,Oil_PP_ex,2019-04-01 01:00:00,353460.4387400001
Power,CNOR,Oil_PP_ex,2019-04-01 02:00:00,314881.38714
Power,CNOR,Oil_PP_ex,2019-04-01 03:00:00,245687.75401000003
Power,CNOR,Oil_PP_ex,2019-04-01 04:00:00,242063.10802000016
Power,CNOR,Oil_PP_ex,2019-04-01 05:00:00,332311.1520199999
Power,CNOR,Oil_PP_ex,2019-04-01 06:00:00,422304.12222
Power,CNOR,Oil_PP_ex,2019-04-01 07:00:00,199709.64469
Power,CNOR,Oil_PP_ex,2019-04-01 08:00:00,0.0
Power,CNOR,Oil_PP_ex,2019-04-01 09:00:00,0.0
Power,CNOR,Oil_PP_ex,2019-04-01 10:00:00,0.0
Power,CNOR,Oil_PP_ex,2019-04-01 11:00:00,0.0
Power,CNOR,Oil_PP_ex,2019-04-01 12:00:00,0.0
Power,CNOR,Oil_PP_ex,2019-04-01 13:00:00,0.0
Power,CNOR,Oil_PP_ex,2019-04-01 14:00:00,0.0
Power,CNOR,Oil_PP_ex,2019-04-01 15:00:00,0.0
Power,CNOR,Oil_PP_ex,2019-04-01 16:00:00,177878.61837000004
Power,CNOR,Oil_PP_ex,2019-04-01 17:00:00,437514.65809000004
Power,CNOR,Oil_PP_ex,2019-04-01 18:00:00,856422.1857100001
Power,CNOR,Oil_PP_ex,2019-04-01 19:00:00,982598.0317600002
Power,CNOR,Oil_PP_ex,2019-04-01 20:00:00,763789.7888799999
Power,CNOR,Oil_PP_ex,2019-04-01 21:00:00,571553.5246299999
Power,CNOR,Oil_PP_ex,2019-04-01 22:00:00,403076.73484000005
Power,CNOR,Oil_PP_ex,2019-04-01 23:00:00,219632.82257999992
Power,CNOR,Oil_PP_ex,2019-04-02 00:00:00,108591.1272499999
Power,CNOR,Oil_PP_ex,2019-04-02 01:00:00,24183.567350000027
Power,CNOR,Oil_PP_ex,2019-04-02 02:00:00,666.2633599999826
Power,CNOR,Oil_PP_ex,2019-04-02 03:00:00,0.0
Power,CNOR,Oil_PP_ex,2019-04-02 04:00:00,28184.594559999998
Power,CNOR,Oil_PP_ex,2019-04-02 05:00:00,97872.51459999988
Power,CNOR,Oil_PP_ex,2019-04-02 06:00:00,114630.90854000021
Power,CNOR,Oil_PP_ex,2019-04-02 07:00:00,107283.43907000008
Power,CNOR,Oil_PP_ex,2019-04-02 08:00:00,0.0
Power,CNOR,Oil_PP_ex,2019-04-02 09:00:00,0.0
Power,CNOR,Oil_PP_ex,2019-04-02 10:00:00,0.0
Power,CNOR,Oil_PP_ex,2019-04-02 11:00:00,0.0
Power,CNOR,Oil_PP_ex,2019-04-02 12:00:00,0.0
Power,CNOR,Oil_PP_ex,2019-04-02 13:00:00,0.0
Power,CNOR,Oil_PP_ex,2019-04-02 14:00:00,0.0
Power,CNOR,Oil_PP_ex,2019-04-02 15:00:00,72728.83213
Power,CNOR,Oil_PP_ex,2019-04-02 16:00:00,165776.97637000005
Power,CNOR,Oil_PP_ex,2019-04-02 17:00:00,380589.8775500001
Power,CNOR,Oil_PP_ex,2019-04-02 18:00:00,802782.59742
Power,CNOR,Oil_PP_ex,2019-04-02 19:00:00,944416.3363000001
Power,CNOR,Oil_PP_ex,2019-04-02 20:00:00,839684.19148
Power,CNOR,Oil_PP_ex,2019-04-02 21:00:00,647053.2548199999
Power,CNOR,Oil_PP_ex,2019-04-02 22:00:00,388174.0780799999
Power,CNOR,Oil_PP_ex,2019-04-02 23:00:00,218852.94415999996
Power,CNOR,Oil_PP_ex,2019-04-03 00:00:00,207761.31932
Power,CNOR,Oil_PP_ex,2019-04-03 01:00:00,166532.28394
Power,CNOR,Oil_PP_ex,2019-04-03 02:00:00,230505.0362399998
Power,CNOR,Oil_PP_ex,2019-04-03 03:00:00,295744.33051
Power,CNOR,Oil_PP_ex,2019-04-03 04:00:00,497897.7164099999
Power,CNOR,Oil_PP_ex,2019-04-03 05:00:00,970674.7664700001
Power,CNOR,Oil_PP_ex,2019-04-03 06:00:00,1414535.49034
Power,CNOR,Oil_PP_ex,2019-04-03 07:00:00,1693094.03944
Power,CNOR,Oil_PP_ex,2019-04-03 08:00:00,1152262.96905
Power,CNOR,Oil_PP_ex,2019-04-03 09:00:00,653102.24272
Power,CNOR,Oil_PP_ex,2019-04-03 10:00:00,189152.16602999996
Power,CNOR,Oil_PP_ex,2019-04-03 11:00:00,0.0
Power,CNOR,Oil_PP_ex,2019-04-03 12:00:00,140441.24644999998
Power,CNOR,Oil_PP_ex,2019-04-03 13:00:00,423399.50100000016
Power,CNOR,Oil_PP_ex,2019-04-03 14:00:00,484069.34504000004
Power,CNOR,Oil_PP_ex,2019-04-03 15:00:00,780605.6107700001
Power,CNOR,Oil_PP_ex,2019-04-03 16:00:00,1071917.0607
Power,CNOR,Oil_PP_ex,2019-04-03 17:00:00,1440586.4725700002
Power,CNOR,Oil_PP_ex,2019-04-03 18:00:00,1657549.95414
Power,CNOR,Oil_PP_ex,2019-04-03 19:00:00,1710505.7887900001
Power,CNOR,Oil_PP_ex,2019-04-03 20:00:00,1458816.5844100001
Power,CNOR,Oil_PP_ex,2019-04-03 21:00:00,1144728.68513
Power,CNOR,Oil_PP_ex,2019-04-03 22:00:00,882472.28743
Power,CNOR,Oil_PP_ex,2019-04-03 23:00:00,644997.69252
Power,CNOR,PV_PP_ex,2019-04-01 00:00:00,0.0
Power,CNOR,PV_PP_ex,2019-04-01 01:00:00,0.0
Power,CNOR,PV_PP_ex,2019-04-01 02:00:00,0.0
Power,CNOR,PV_PP_ex,2019-04-01 03:00:00,0.0
Power,CNOR,PV_PP_ex,2019-04-01 04:00:00,0.0
Power,CNOR,PV_PP_ex,2019-04-01 05:00:00,0.0
Power,CNOR,PV_PP_ex,2019-04-01 06:00:00,52946.0
Power,CNOR,PV_PP_ex,2019-04-01 07:00:00,293505.0
Power,CNOR,PV_PP_ex,2019-04-01 08:00:00,540970.0
Power,CNOR,PV_PP_ex,2019-04-01 09:00:00,725130.0
Power,CNOR,PV_PP_ex,2019-04-01 10:00:00,841381.0
Power,CNOR,PV_PP_ex,2019-04-01 11:00:00,872458.0
Power,CNOR,PV_PP_ex,2019-04-01 12:00:00,842532.0
Power,CNOR,PV_PP_ex,2019-04-01 13:00:00,767717.0
Power,CNOR,PV_PP_ex,2019-04-01 14:00:00,623842.0
Power,CNOR,PV_PP_ex,2019-04-01 15:00:00,417813.0
Power,CNOR,PV_PP_ex,2019-04-01 16:00:00,225596.0
Power,CNOR,PV_PP_ex,2019-04-01 17:00:00,78268.0
Power,CNOR,PV_PP_ex,2019-04-01 18:00:00,1151.0
Power,CNOR,PV_PP_ex,2019-04-01 19:00:00,0.0
Power,CNOR,PV_PP_ex,2019-04-01 20:00:00,0.0
Power,CNOR,PV_PP_ex,2019-04-01 21:00:00,0.0
Power,CNOR,PV_PP_ex,2019-04-01 22:00:00,0.0
Power,CNOR,PV_PP_ex,2019-04-01 23:00:00,0.0
Power,CNOR,PV_PP_ex,2019-04-02 00:00:00,0.0
Power,CNOR,PV_PP_ex,2019-04-02 01:00:00,0.0
Power,CNOR,PV_PP_ex,2019-04-02 02:00:00,0.0
Power,CNOR,PV_PP_ex,2019-04-02 03:00:00,0.0
Power,CNOR,PV_PP_ex,2019-04-02 04:00:00,0.0
Power,CNOR,PV_PP_ex,2019-04-02 05:00:00,0.0
Power,CNOR,PV_PP_ex,2019-04-02 06:00:00,26473.0
Power,CNOR,PV_PP_ex,2019-04-02 07:00:00,112798.0
Power,CNOR,PV_PP_ex,2019-04-02 08:00:00,214086.0
Power,CNOR,PV_PP_ex,2019-04-02 09:00:00,302713.0
Power,CNOR,PV_PP_ex,2019-04-02 10:00:00,356810.0
Power,CNOR,PV_PP_ex,2019-04-02 11:00:00,402850.0
Power,CNOR,PV_PP_ex,2019-04-02 12:00:00,404001.0
Power,CNOR,PV_PP_ex,2019-04-02 13:00:00,340696.0
Power,CNOR,PV_PP_ex,2019-04-02 14:00:00,261277.0
Power,CNOR,PV_PP_ex,2019-04-02 15:00:00,184160.0
Power,CNOR,PV_PP_ex,2019-04-02 16:00:00,109345.0
Power,CNOR,PV_PP_ex,2019-04-02 17:00:00,40285.00000000001
Power,CNOR,PV_PP_ex,2019-04-02 18:00:00,0.0
Power,CNOR,PV_PP_ex,2019-04-02 19:00:00,0.0
Power,CNOR,PV_PP_ex,2019-04-02 20:00:00,0.0
Power,CNOR,PV_PP_ex,2019-04-02 21:00:00,0.0
Power,CNOR,PV_PP_ex,2019-04-02 22:00:00,0.0
Power,CNOR,PV_PP_ex,2019-04-02 23:00:00,0.0
Power,CNOR,PV_PP_ex,2019-04-03 00:00:00,0.0
Power,CNOR,PV_PP_ex,2019-04-03 01:00:00,0.0
Power,CNOR,PV_PP_ex,2019-04-03 02:00:00,0.0
Power,CNOR,PV_PP_ex,2019-04-03 03:00:00,0.0
Power,CNOR,PV_PP_ex,2019-04-03 04:00:00,0.0
Power,CNOR,PV_PP_ex,2019-04-03 05:00:00,0.0
Power,CNOR,PV_PP_ex,2019-04-03 06:00:00,14963.0
Power,CNOR,PV_PP_ex,2019-04-03 07:00:00,165744.0
Power,CNOR,PV_PP_ex,2019-04-03 08:00:00,501836.0
Power,CNOR,PV_PP_ex,2019-04-03 09:00:00,704412.0
Power,CNOR,PV_PP_ex,2019-04-03 10:00:00,819512.0
Power,CNOR,PV_PP_ex,2019-04-03 11:00:00,856344.0
Power,CNOR,PV_PP_ex,2019-04-03 12:00:00,675637.0
Power,CNOR,PV_PP_ex,2019-04-03 13:00:00,608879.0
Power,CNOR,PV_PP_ex,2019-04-03 14:00:00,596218.0
Power,CNOR,PV_PP_ex,2019-04-03 15:00:00,453494.0
Power,CNOR,PV_PP_ex,2019-04-03 16:00:00,279693.0
Power,CNOR,PV_PP_ex,2019-04-03 17:00:00,73664.0
Power,CNOR,PV_PP_ex,2019-04-03 18:00:00,0.0
Power,CNOR,PV_PP_ex,2019-04-03 19:00:00,0.0
Power,CNOR,PV_PP_ex,2019-04-03 20:00:00,0.0
Power,CNOR,PV_PP_ex,2019-04-03 21:00:00,0.0
Power,CNOR,PV_PP_ex,2019-04-03 22:00:00,0.0
Power,CNOR,PV_PP_ex,2019-04-03 23:00:00,0.0
Power,CNOR,PV_roof_ex,2019-04-01 00:00:00,0.0
Power,CNOR,PV_roof_ex,2019-04-01 01:00:00,0.0
Power,CNOR,PV_roof_ex,2019-04-01 02:00:00,0.0
Power,CNOR,PV_roof_ex,2019-04-01 03:00:00,0.0
Power,CNOR,PV_roof_ex,2019-04-01 04:00:00,0.0
Power,CNOR,PV_roof_ex,2019-04-01 05:00:00,0.0
Power,CNOR,PV_roof_ex,2019-04-01 06:00:00,75900.0
Power,CNOR,PV_roof_ex,2019-04-01 07:00:00,420750.0
Power,CNOR,PV_roof_ex,2019-04-01 08:00:00,775500.0
Power,CNOR,PV_roof_ex,2019-04-01 09:00:00,1039500.0
Power,CNOR,PV_roof_ex,2019-04-01 10:00:00,1206150.0
Power,CNOR,PV_roof_ex,2019-04-01 11:00:00,1250700.0
Power,CNOR,PV_roof_ex,2019-04-01 12:00:00,1207800.0
Power,CNOR,PV_roof_ex,2019-04-01 13:00:00,1100550.0
Power,CNOR,PV_roof_ex,2019-04-01 14:00:00,894300.0000000001
Power,CNOR,PV_roof_ex,2019-04-01 15:00:00,598950.0
Power,CNOR,PV_roof_ex,2019-04-01 16:00:00,323400.0
Power,CNOR,PV_roof_ex,2019-04-01 17:00:00,112200.00000000001
Power,CNOR,PV_roof_ex,2019-04-01 18:00:00,1650.0
Power,CNOR,PV_roof_ex,2019-04-01 19:00:00,0.0
Power,CNOR,PV_roof_ex,2019-04-01 20:00:00,0.0
Power,CNOR,PV_roof_ex,2019-04-01 21:00:00,0.0
Power,CNOR,PV_roof_ex,2019-04-01 22:00:00,0.0
Power,CNOR,PV_roof_ex,2019-04-01 23:00:00,0.0
Power,CNOR,PV_roof_ex,2019-04-02 00:00:00,0.0
Power,CNOR,PV_roof_ex,2019-04-02 01:00:00,0.0
Power,CNOR,PV_roof_ex,2019-04-02 02:00:00,0.0
Power,CNOR,PV_roof_ex,2019-04-02 03:00:00,0.0
Power,CNOR,PV_roof_ex,2019-04-02 04:00:00,0.0
Power,CNOR,PV_roof_ex,2019-04-02 05:00:00,0.0
Power,CNOR,PV_roof_ex,2019-04-02 06:00:00,37950.0
Power,CNOR,PV_roof_ex,2019-04-02 07:00:00,161700.0
Power,CNOR,PV_roof_ex,2019-04-02 08:00:00,306900.0
Power,CNOR,PV_roof_ex,2019-04-02 09:00:00,433950.0
Power,CNOR,PV_roof_ex,2019-04-02 10:00:00,511500.0
Power,CNOR,PV_roof_ex,2019-04-02 11:00:00,577500.0
Power,CNOR,PV_roof_ex,2019-04-02 12:00:00,579150.0
Power,CNOR,PV_roof_ex,2019-04-02 13:00:00,488400.0
Power,CNOR,PV_roof_ex,2019-04-02 14:00:00,374550.0
Power,CNOR,PV_roof_ex,2019-04-02 15:00:00,264000.0
Power,CNOR,PV_roof_ex,2019-04-02 16:00:00,156750.0
Power,CNOR,PV_roof_ex,2019-04-02 17:00:00,57750.00000000001
Power,CNOR,PV_roof_ex,2019-04-02 18:00:00,0.0
Power,CNOR,PV_roof_ex,2019-04-02 19:00:00,0.0
Power,CNOR,PV_roof_ex,2019-04-02 20:00:00,0.0
Power,CNOR,PV_roof_ex,2019-04-02 21:00:00,0.0
Power,CNOR,PV_roof_ex,2019-04-02 22:00:00,0.0
Power,CNOR,PV_roof_ex,2019-04-02 23:00:00,0.0
Power,CNOR,PV_roof_ex,2019-04-03 00:00:00,0.0
Power,CNOR,PV_roof_ex,2019-04-03 01:00:00,0.0
Power,CNOR,PV_roof_ex,2019-04-03 02:00:00,0.0
Power,CNOR,PV_roof_ex,2019-04-03 03:00:00,0.0
Power,CNOR,PV_roof_ex,2019-04-03 04:00:00,0.0
Power,CNOR,PV_roof_ex,2019-04-03 05:00:00,0.0
Power,CNOR,PV_roof_ex,2019-04-03 06:00:00,21450.0
Power,CNOR,PV_roof_ex,2019-04-03 07:00:00,237599.99999999997
Power,CNOR,PV_roof_ex,2019-04-03 08:00:00,719400.0
Power,CNOR,PV_roof_ex,2019-04-03 09:00:00,1009800.0
Power,CNOR,PV_roof_ex,2019-04-03 10:00:00,1174800.0
Power,CNOR,PV_roof_ex,2019-04-03 11:00:00,1227600.0
Power,CNOR,PV_roof_ex,2019-04-03 12:00:00,968550.0
Power,CNOR,PV_roof_ex,2019-04-03 13:00:00,872850.0
Power,CNOR,PV_roof_ex,2019-04-03 14:00:00,854700.0
Power,CNOR,PV_roof_ex,2019-04-03 15:00:00,650100.0
Power,CNOR,PV_roof_ex,2019-04-03 16:00:00,400950.0
Power,CNOR,PV_roof_ex,2019-04-03 17:00:00,105600.0
Power,CNOR,PV_roof_ex,2019-04-03 18:00:00,0.0
Power,CNOR,PV_roof_ex,2019-04-03 19:00:00,0.0
Power,CNOR,PV_roof_ex,2019-04-03 20:00:00,0.0
Power,CNOR,PV_roof_ex,2019-04-03 21:00:00,0.0
Power,CNOR,PV_roof_ex,2019-04-03 22:00:00,0.0
Power,CNOR,PV_roof_ex,2019-04-03 23:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-01 00:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-01 01:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-01 02:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-01 03:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-01 04:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-01 05:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-01 06:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-01 07:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-01 08:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-01 09:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-01 10:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-01 11:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-01 12:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-01 13:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-01 14:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-01 15:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-01 16:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-01 17:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-01 18:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-01 19:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-01 20:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-01 21:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-01 22:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-01 23:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-02 00:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-02 01:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-02 02:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-02 03:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-02 04:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-02 05:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-02 06:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-02 07:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-02 08:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-02 09:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-02 10:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-02 11:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-02 12:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-02 13:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-02 14:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-02 15:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-02 16:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-02 17:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-02 18:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-02 19:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-02 20:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-02 21:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-02 22:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-02 23:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-03 00:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-03 01:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-03 02:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-03 03:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-03 04:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-03 05:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-03 06:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-03 07:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-03 08:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-03 09:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-03 10:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-03 11:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-03 12:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-03 13:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-03 14:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-03 15:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-03 16:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-03 17:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-03 18:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-03 19:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-03 20:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-03 21:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-03 22:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-03 23:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-01 00:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-01 01:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-01 02:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-01 03:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-01 04:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-01 05:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-01 06:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-01 07:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-01 08:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-01 09:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-01 10:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-01 11:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-01 12:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-01 13:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-01 14:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-01 15:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-01 16:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-01 17:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-01 18:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-01 19:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-01 20:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-01 21:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-01 22:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-01 23:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-02 00:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-02 01:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-02 02:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-02 03:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-02 04:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-02 05:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-02 06:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-02 07:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-02 08:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-02 09:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-02 10:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-02 11:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-02 12:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-02 13:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-02 14:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-02 15:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-02 16:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-02 17:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-02 18:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-02 19:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-02 20:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-02 21:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-02 22:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-02 23:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-03 00:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-03 01:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-03 02:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-03 03:00:00,0.0
